20	7	197	540	0.26	1	21	0	1	 	1	3.00	2.97	d<1	-1	 	0	1	0
21	12	188	707	1.83	0	21	0	0	 	1	0.00	4.81	obtuse right	147	 	0	1	0
22	20	185	765	1.36	1	21	0	0	 	1	0.50	6.17	obtuse right	133	 	0	1	0
23	26	187	803	1.17	1	21	0	0	 	1	1.00	7.34	obtuse right	149	 	0	1	0
24	19	188	671	1.32	1	21	0	0	 	1	1.50	8.65	sharp	25	 	0	1	0
25	12	187	651	1.26	1	21	0	0	 	1	2.00	9.91	straight	154	 	0	1	0
26	8	182	704	1.08	1	21	0	0	 	1	2.50	10.99	obtuse right	141	 	0	1	0
27	8	174	700	1.25	1	16	0	0	 	1	3.00	12.24	obtuse right	142	 	0	1	0
28	12	144	757	5.36	0	16	0	0	 	1	0.00	17.60	straight	175	 	0	0	0
29	13	111	805	5.74	0	11	0	0	 	1	0.00	23.34	straight	174	 	0	0	0
30	12	84	751	4.59	0	6	0	0	 	1	0.00	27.93	straight	176	 	0	0	0
31	12	76	740	1.39	1	6	0	0	 	1	0.50	29.33	straight	180	 	0	0	0
32	12	78	678	0.35	1	6	0	0	 	1	1.00	29.67	d<1	-1	 	0	0	0
33	13	80	648	0.34	1	6	0	0	 	1	1.50	30.02	d<1	-1	 	0	0	0
34	20	62	775	3.39	0	6	0	0	 	1	0.00	33.41	obtuse left	53	 	1	0	0
35	22	41	710	3.64	0	1	0	0	 	1	0.00	37.05	straight	165	 	1	0	0
36	16	28	725	2.44	0	1	0	0	 	1	0.00	39.48	obtuse left	150	 	1	0	0
37	22	37	658	1.85	0	1	0	0	 	1	0.00	41.33	sharp	10	 	1	0	0
38	25	36	772	0.60	1	1	0	0	 	1	0.50	41.93	obtuse left	100	 	1	0	0
39	21	42	655	1.28	1	1	0	0	 	1	1.00	43.21	obtuse right	34	 	1	0	0
40	19	41	687	0.36	1	1	0	0	 	1	1.50	43.57	d<1	-1	 	1	0	0
41	25	42	752	1.03	1	1	0	0	 	1	2.00	44.60	sharp	11	 	1	0	0
42	40	39	848	2.62	0	1	0	0	 	1	0.00	47.22	straight	159	 	1	0	0
43	50	40	910	1.76	0	2	0	0	 	1	0.00	48.98	straight	165	 	1	0	0
44	49	40	890	0.24	1	2	0	0	 	1	0.50	49.23	d<1	-1	 	1	0	0
45	31	41	716	3.08	0	1	0	0	 	1	0.00	52.30	straight	180	 	1	0	0
46	24	45	637	1.40	1	6	0	0	 	1	0.50	53.71	straight	159	 	1	0	0
47	23	50	662	0.94	1	6	0	0	 	1	1.00	54.65	obtuse left	124	 	1	0	0
48	18	54	674	1.05	1	6	0	0	 	1	1.50	55.70	obtuse right	135	 	1	0	0
49	20	51	626	0.55	1	6	0	0	 	1	2.00	56.25	sharp	18	 	1	0	0
50	24	55	655	0.91	1	6	0	0	 	1	2.50	57.16	obtuse right	84	 	1	0	0
51	24	55	643	0.05	1	6	0	0	 	1	3.00	57.21	d<1	-1	 	1	0	0
52	22	52	606	0.55	1	6	0	0	 	1	3.50	57.76	obtuse right	132	 	1	0	0
53	22	47	640	0.88	1	6	0	0	 	1	4.00	58.64	obtuse right	137	 	1	0	0
54	22	43	723	0.77	1	1	0	0	 	1	4.50	59.41	straight	180	 	1	0	0
55	20	50	608	1.20	1	6	0	0	 	1	5.00	60.61	sharp	13	I	1	0	0
56	17	60	660	1.83	0	6	0	0	 	2	0.00	1.83		0	 	1	0	0
57	12	64	630	1.17	1	6	0	0	 	2	0.50	3.00	straight	151	 	1	0	0
58	12	64	604	0.07	1	6	0	0	 	2	1.00	3.07	d<1	-1	 	1	0	0
59	18	74	685	2.00	0	6	0	0	 	2	0.00	5.07	obtuse right	80	 	1	0	0
60	22	90	711	2.96	0	11	0	0	 	2	0.00	8.04	straight	167	 	0	0	0
61	21	109	791	3.23	0	11	0	0	 	2	0.00	11.27	straight	159	 	0	0	0
62	16	125	824	2.98	0	11	0	0	 	2	0.00	14.25	straight	169	 	0	0	0
63	14	127	763	0.46	1	11	0	0	 	2	0.50	14.71	d<1	-1	 	0	0	0
64	17	127	793	0.60	1	11	0	0	 	2	1.00	15.31	obtuse left	43	 	0	0	0
65	27	144	732	3.41	0	16	0	0	 	2	0.00	18.72	obtuse right	107	 	0	0	0
66	32	163	767	3.44	0	16	0	0	 	2	0.00	22.16	straight	167	 	0	1	0
67	31	168	785	0.89	1	16	0	0	 	2	0.50	23.05	straight	152	 	0	1	0
68	29	172	799	0.79	1	16	0	0	 	2	1.00	23.84	straight	165	 	0	1	0
69	28	173	811	0.14	1	16	0	0	 	2	1.50	23.97	d<1	-1	 	0	1	0
70	33	162	728	2.02	0	16	0	0	 	2	0.00	25.99	sharp	9	 	0	1	0
71	36	159	736	0.73	1	16	0	0	 	2	0.50	26.73	straight	162	 	0	1	0
72	34	149	662	1.75	0	16	0	0	 	2	0.00	28.47	obtuse left	130	 	0	1	0
73	32	134	737	2.64	0	16	0	0	 	2	0.00	31.12	straight	180	 	0	0	0
74	30	105	693	4.99	0	11	0	0	 	2	0.00	36.10	straight	177	 	0	0	0
75	23	97	719	1.90	0	11	0	0	 	2	0.00	38.00	obtuse left	145	 	0	0	0
76	21	95	730	0.45	1	11	0	0	 	2	0.50	38.45	d<1	-1	 	0	0	0
77	25	97	651	0.76	1	11	0	0	 	2	1.00	39.21	sharp	17	 	0	0	0
78	30	92	689	1.25	1	11	0	0	 	2	1.50	40.45	obtuse left	109	 	0	0	0
79	43	76	781	3.57	0	6	0	0	 	2	0.00	44.02	straight	180	 	0	0	0
80	57	76	823	2.39	0	7	1	0	 	2	0.00	46.41	obtuse right	135	 	0	0	0
81	83	73	826	4.62	0	7	1	0	 	2	0.00	51.04	straight	177	 	0	0	0
82	105	65	894	3.94	0	8	1	0	 	2	0.00	54.97	straight	165	 	0	0	0
83	112	60	979	1.55	0	8	1	0	 	2	0.00	56.52	straight	174	 	0	0	0
84	112	61	966	0.18	1	8	1	0	 	2	0.50	56.70	d<1	-1	 	0	0	0
85	109	69	951	1.39	1	8	1	0	 	2	1.00	58.09	straight	170	 	0	0	0
86	111	74	960	0.90	1	8	1	0	 	2	1.50	59.00	obtuse left	145	 	0	0	0
87	100	71	784	2.02	0	8	1	0	 	2	0.00	61.02	obtuse right	59	 	0	0	0
88	99	71	840	0.16	1	8	1	0	 	2	0.50	61.18	d<1	-1	 	0	0	0
89	92	77	783	1.60	0	7	1	0	 	2	0.00	62.78	obtuse left	130	 	0	0	0
90	84	86	718	1.97	0	7	1	0	 	2	0.00	64.76	straight	170	 	0	0	0
91	69	89	779	2.76	0	12	1	0	 	2	0.00	67.51	obtuse right	143	 	0	0	0
92	48	93	761	3.63	0	12	1	0	 	2	0.00	71.14	straight	176	 	0	0	0
93	45	93	716	0.62	1	11	0	0	 	2	0.50	71.76	straight	169	 	0	0	0
94	36	96	706	1.56	0	11	0	0	 	2	0.00	73.32	straight	159	 	0	0	0
95	20	101	640	3.03	0	11	0	0	 	2	0.00	76.35	straight	180	 	0	0	0
96	11	114	612	2.64	0	11	0	0	 	2	0.00	78.98	obtuse left	144	 	0	0	0
97	12	123	565	1.67	0	11	0	0	 	2	0.00	80.65	obtuse left	141	D	0	0	0
98	12	123	573	0.11	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
99	12	123	560	0.04	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
100	10	123	537	0.28	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
101	9	126	539	0.61	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
102	8	130	576	0.75	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
103	9	127	576	0.64	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
104	13	126	618	0.71	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
105	13	126	640	0.12	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
106	14	123	606	0.48	1	11	0	0	 	0	0.00	0.00		0	 	0	0	0
107	20	115	643	1.82	0	11	0	0	 	3	0.00	1.82		0	 	0	0	0
108	22	105	650	1.61	0	11	0	0	 	3	0.00	3.43	straight	150	 	0	0	0
109	15	100	685	1.47	1	11	0	0	 	3	0.50	4.90	obtuse left	121	 	0	0	0
110	11	80	653	3.59	0	6	0	0	 	3	0.00	8.49	obtuse right	142	 	0	0	0
111	11	60	650	3.39	0	6	0	0	 	3	0.00	11.87	straight	168	 	1	0	0
112	9	44	622	2.91	0	1	0	0	 	3	0.00	14.79	straight	174	 	1	0	0
113	8	45	584	0.22	1	6	0	0	 	3	0.50	15.01	d<1	-1	 	1	0	0
114	11	36	716	1.63	0	1	0	0	 	3	0.00	16.64	sharp	4	 	1	0	0
115	11	28	660	1.38	1	1	0	0	 	3	0.50	18.02	straight	170	 	1	0	0
116	13	35	657	1.21	1	1	0	0	 	3	1.00	19.24	sharp	18	 	1	0	0
117	22	33	670	1.55	0	1	0	0	 	3	0.00	20.79	obtuse left	90	 	1	0	0
118	28	34	649	1.10	1	1	0	0	 	3	0.50	21.89	straight	152	 	1	0	0
119	30	35	590	0.38	1	1	0	0	 	3	1.00	22.26	d<1	-1	 	1	0	0
120	39	26	736	2.24	0	1	0	0	 	3	0.00	24.50	obtuse left	105	 	1	0	0
121	50	19	712	2.41	0	2	0	0	 	3	0.00	26.91	straight	166	 	1	0	0
122	50	19	733	0.02	1	2	0	0	 	3	0.50	26.93	d<1	-1	 	1	0	0
123	50	20	749	0.32	1	2	0	0	 	3	1.00	27.25	d<1	-1	 	1	0	0
124	48	22	761	0.45	1	2	0	0	 	3	1.50	27.70	d<1	-1	 	1	0	0
125	45	21	792	0.41	1	1	0	0	 	3	2.00	28.11	d<1	-1	 	1	0	0
126	43	28	672	1.32	1	1	0	0	 	3	2.50	29.43	obtuse left	97	 	1	0	0
127	38	39	632	1.97	0	1	0	0	 	3	0.00	31.40	straight	176	 	1	0	0
128	35	52	647	2.37	0	6	0	0	 	3	0.00	33.78	straight	166	 	1	0	0
129	33	55	657	0.75	1	6	0	0	 	3	0.50	34.53	straight	152	 	1	0	0
130	27	58	652	1.04	1	6	0	0	 	3	1.00	35.57	straight	160	 	1	0	0
131	23	68	680	1.72	0	6	0	0	 	3	0.00	37.29	obtuse left	145	 	1	0	0
132	21	79	625	2.04	0	6	0	0	 	3	0.00	39.33	straight	170	 	0	0	0
133	18	79	625	0.47	1	6	0	0	 	3	0.50	39.80	d<1	-1	 	0	0	0
134	16	78	580	0.39	1	6	0	0	 	3	1.00	40.19	d<1	-1	 	0	0	0
135	14	78	612	0.24	1	6	0	0	 	3	1.50	40.43	d<1	-1	 	0	0	0
136	14	78	621	0.05	1	6	0	0	 	3	2.00	40.48	d<1	-1	 	0	0	0
137	15	77	598	0.18	1	6	0	0	 	3	2.50	40.66	d<1	-1	 	0	0	0
138	19	80	603	0.81	1	6	0	0	 	3	3.00	41.47	obtuse right	100	 	0	0	0
139	22	85	602	1.11	1	6	0	0	 	3	3.50	42.58	straight	157	 	0	0	0
140	23	86	597	0.13	1	6	0	0	 	3	4.00	42.71	d<1	-1	 	0	0	0
141	23	85	601	0.11	1	6	0	0	 	3	4.50	42.82	d<1	-1	 	0	0	0
142	23	85	603	0.02	1	6	0	0	 	3	5.00	42.84	d<1	-1	I	0	0	0
143	21	85	583	0.47	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
144	21	86	589	0.14	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
145	21	86	583	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
146	20	85	576	0.21	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
147	21	86	581	0.13	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
148	20	85	579	0.13	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
149	19	86	589	0.12	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
150	18	85	603	0.20	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
151	18	84	594	0.25	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
152	21	84	585	0.49	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
153	29	80	626	1.51	0	6	0	0	 	4	0.00	1.51		0	 	0	0	0
154	34	72	639	1.65	0	6	0	0	 	4	0.00	3.16	straight	156	 	1	0	0
155	33	72	610	0.17	1	6	0	0	 	4	0.50	3.32	d<1	-1	 	1	0	0
156	31	67	665	0.98	1	6	0	0	 	4	1.00	4.30	obtuse right	131	 	1	0	0
157	26	59	643	1.58	0	6	0	0	 	4	0.00	5.88	straight	167	 	1	0	0
158	19	52	601	1.80	0	6	0	0	 	4	0.00	7.68	straight	171	 	1	0	0
159	19	52	606	0.09	1	6	0	0	 	4	0.50	7.77	d<1	-1	 	1	0	0
160	20	53	587	0.15	1	6	0	0	 	4	1.00	7.92	d<1	-1	 	1	0	0
161	18	50	577	0.54	1	6	0	0	 	4	1.50	8.46	sharp	4	 	1	0	0
162	16	51	601	0.26	1	6	0	0	 	4	2.00	8.73	d<1	-1	 	1	0	0
163	17	51	621	0.06	1	6	0	0	 	4	2.50	8.79	d<1	-1	 	1	0	0
164	19	52	586	0.44	1	6	0	0	 	4	3.00	9.23	d<1	-1	 	1	0	0
165	18	53	614	0.22	1	6	0	0	 	4	3.50	9.46	d<1	-1	 	1	0	0
166	17	53	625	0.07	1	6	0	0	 	4	4.00	9.53	d<1	-1	 	1	0	0
167	17	53	625	0.02	1	6	0	0	 	4	4.50	9.55	d<1	-1	 	1	0	0
168	20	50	602	0.64	1	6	0	0	 	4	5.00	10.19	straight	164	I	1	0	0
169	20	49	621	0.25	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
170	21	43	725	1.08	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
171	20	33	748	1.82	0	1	0	0	 	5	0.00	1.82		0	 	1	0	0
172	19	45	644	2.12	0	6	0	0	 	5	0.00	3.94	sharp	15	 	1	0	0
173	19	50	593	0.96	1	6	0	0	 	5	0.50	4.89	straight	170	 	1	0	0
174	16	53	595	0.65	1	6	0	0	 	5	1.00	5.55	obtuse right	127	 	1	0	0
175	16	53	598	0.03	1	6	0	0	 	5	1.50	5.58	d<1	-1	 	1	0	0
176	16	52	598	0.04	1	6	0	0	 	5	2.00	5.62	d<1	-1	 	1	0	0
177	14	56	576	0.72	1	6	0	0	 	5	2.50	6.34	obtuse left	86	 	1	0	0
178	11	65	577	1.62	0	6	0	0	 	5	0.00	7.96	straight	163	 	1	0	0
179	13	70	558	1.00	1	6	0	0	 	5	0.50	8.97	obtuse left	143	 	1	0	0
180	13	69	563	0.21	1	6	0	0	 	5	1.00	9.17	d<1	-1	 	1	0	0
181	14	69	558	0.06	1	6	0	0	 	5	1.50	9.23	d<1	-1	 	1	0	0
182	13	75	593	0.97	1	6	0	0	 	5	2.00	10.20	obtuse right	102	 	0	0	0
183	13	80	599	1.00	1	6	0	0	 	5	2.50	11.21	straight	180	 	0	0	0
184	12	86	583	0.96	1	6	0	0	 	5	3.00	12.17	straight	173	 	0	0	0
185	11	86	598	0.26	1	6	0	0	 	5	3.50	12.43	d<1	-1	 	0	0	0
186	12	84	566	0.42	1	6	0	0	 	5	4.00	12.85	d<1	-1	 	0	0	0
187	13	84	607	0.32	1	6	0	0	 	5	4.50	13.17	d<1	-1	 	0	0	0
188	14	84	596	0.07	1	6	0	0	 	5	5.00	13.24	d<1	-1	I	0	0	0
189	14	84	593	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
190	13	84	568	0.14	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
191	12	83	558	0.23	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
192	15	79	570	0.70	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
193	15	78	577	0.29	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
194	15	78	575	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
195	15	78	571	0.00	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
196	15	78	571	0.01	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
197	14	79	556	0.29	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
198	14	81	572	0.45	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
199	15	83	585	0.30	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
200	15	83	590	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
201	14	84	583	0.13	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
202	14	83	577	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
203	14	83	575	0.14	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
204	14	80	550	0.43	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
205	13	80	560	0.10	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
206	14	79	565	0.17	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
207	14	79	562	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
208	14	79	566	0.09	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
209	14	79	572	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
210	14	80	569	0.01	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
211	14	79	561	0.08	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
212	14	79	565	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
213	12	80	534	0.32	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
214	13	83	569	0.63	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
215	14	84	568	0.11	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
216	14	84	574	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
217	14	84	559	0.08	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
218	13	83	559	0.14	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
219	15	81	566	0.41	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
220	14	80	545	0.17	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
221	14	80	564	0.10	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
222	15	80	569	0.06	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
223	16	78	587	0.50	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
224	18	76	619	0.36	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
225	18	74	639	0.37	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
226	18	71	621	0.46	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
227	18	72	604	0.14	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
228	19	75	617	0.56	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
229	22	80	625	1.07	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
230	23	82	631	0.39	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
231	23	82	623	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
232	22	81	588	0.30	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
233	21	76	584	0.79	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
234	21	76	575	0.12	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
235	21	76	587	0.05	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
236	21	76	588	0.08	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
237	21	76	577	0.05	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
238	21	76	579	0.02	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
239	21	76	580	0.02	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
240	21	76	580	0.00	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
241	20	77	578	0.29	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
242	21	76	596	0.32	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
243	21	76	589	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
244	21	76	589	0.00	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
245	20	75	581	0.30	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
246	19	72	585	0.52	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
247	18	68	599	0.72	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
248	17	62	602	1.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
249	15	63	612	0.36	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
250	15	64	602	0.15	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
251	16	65	610	0.21	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
252	18	63	598	0.43	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
253	24	60	660	1.15	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
254	36	48	692	2.96	0	6	0	0	 	6	0.00	2.96		0	 	1	0	0
255	49	39	734	2.60	0	2	0	0	 	6	0.00	5.56	straight	171	 	1	0	0
256	54	38	696	0.98	1	2	0	0	 	6	0.50	6.53	straight	156	 	1	0	0
257	51	40	677	0.58	1	2	0	0	 	6	1.00	7.12	sharp	20	 	1	0	0
258	60	47	811	1.95	0	7	1	0	 	6	0.00	9.07	obtuse left	68	 	1	0	0
259	62	54	688	1.30	1	7	1	0	 	6	0.50	10.36	obtuse right	140	 	1	0	0
260	65	75	781	3.72	0	7	1	0	 	6	0.00	14.08	straight	176	 	0	0	0
261	70	101	830	4.62	0	12	1	0	 	6	0.00	18.70	straight	176	 	0	0	0
262	78	128	845	4.82	0	12	1	0	 	6	0.00	23.52	straight	176	 	0	0	0
263	91	148	859	4.19	0	17	1	0	 	6	0.00	27.71	straight	162	 	0	0	0
264	114	170	849	5.53	0	18	1	0	 	6	0.00	33.23	straight	166	 	0	0	0
265	134	189	796	4.83	0	23	0	0	 	6	0.00	38.06	straight	177	 	0	0	0
266	148	205	772	3.75	0	24	0	0	 	6	0.00	41.81	straight	177	 	0	0	0
267	149	202	799	0.56	1	24	0	0	 	6	0.50	42.38	obtuse left	47	 	0	0	0
268	173	201	802	4.26	0	24	0	0	 	6	0.00	46.64	obtuse right	98	 	0	0	0
269	195	202	795	3.71	0	25	0	0	 	6	0.00	50.35	straight	175	 	0	0	0
270	194	205	769	0.57	1	25	0	0	 	6	0.50	50.92	obtuse right	77	 	0	0	0
271	187	203	744	1.23	1	25	0	0	 	6	1.00	52.15	obtuse right	92	 	0	0	0
272	181	196	703	1.60	0	24	0	0	 	6	0.00	53.75	obtuse right	142	 	0	0	0
273	165	185	690	3.32	0	24	0	0	 	6	0.00	57.07	straight	162	 	0	0	0
274	134	179	780	5.54	0	23	0	0	 	6	0.00	62.61	straight	156	 	0	0	0
275	98	167	779	6.69	0	18	1	0	 	6	0.00	69.29	straight	171	 	0	0	0
276	64	163	739	5.95	0	17	1	0	 	6	0.00	75.25	straight	166	 	0	1	0
277	37	167	677	4.71	0	16	0	0	 	6	0.00	79.95	straight	167	 	0	1	0
278	25	180	649	3.03	0	21	0	0	 	6	0.00	82.99	obtuse left	140	D	0	1	0
279	22	195	655	2.79	0	21	0	0	 	7	0.00	2.79		0	 	0	1	0
280	27	194	607	0.87	1	21	0	0	 	7	0.50	3.66	obtuse left	62	 	0	1	0
281	30	198	678	0.86	1	21	0	0	 	7	1.00	4.52	obtuse right	111	 	0	1	0
282	27	197	600	0.48	1	21	0	0	 	7	1.50	4.99	d<1	-1	 	0	1	0
283	22	199	628	1.06	1	21	0	0	 	7	2.00	6.05	obtuse left	147	 	0	1	0
284	23	194	582	0.93	1	21	0	0	 	7	2.50	6.98	obtuse right	61	 	0	1	0
285	18	194	636	0.75	1	21	0	0	 	7	3.00	7.74	obtuse left	75	 	0	1	0
286	18	191	620	0.60	1	21	0	0	 	7	3.50	8.34	obtuse right	91	 	0	1	0
287	22	190	573	0.81	1	21	0	0	 	7	4.00	9.15	obtuse right	98	 	0	1	0
288	23	188	581	0.36	1	21	0	0	 	7	4.50	9.51	d<1	-1	 	0	1	0
289	22	177	594	1.89	0	21	0	0	 	7	0.00	11.40	obtuse left	134	 	0	1	0
290	20	154	669	4.13	0	16	0	0	 	7	0.00	15.53	straight	173	 	0	1	0
291	24	119	678	6.03	0	11	0	0	 	7	0.00	21.56	straight	171	 	0	0	0
292	27	100	713	3.35	0	11	0	0	 	7	0.00	24.91	straight	177	 	0	0	0
293	28	70	660	5.27	0	6	0	0	 	7	0.00	30.18	straight	174	 	1	0	0
294	28	51	633	3.32	0	6	0	0	 	7	0.00	33.50	straight	177	 	1	0	0
295	23	40	623	2.12	0	1	0	0	 	7	0.00	35.62	straight	155	 	1	0	0
296	18	29	593	2.09	0	1	0	0	 	7	0.00	37.71	straight	180	 	1	0	0
297	21	30	563	0.59	1	1	0	0	 	7	0.50	38.30	obtuse right	40	 	1	0	0
298	23	31	570	0.31	1	1	0	0	 	7	1.00	38.62	d<1	-1	 	1	0	0
