19	67	119	674	0.10	1	12	1	0	 	1	2.50	35.58	d<1	-1	 	0	0	0
20	67	119	684	0.10	1	12	1	0	 	1	3.00	35.68	d<1	-1	 	0	0	0
21	73	117	718	1.04	1	12	1	0	 	1	3.50	36.72	obtuse left	94	 	0	0	0
22	78	111	769	1.40	1	12	1	0	 	1	4.00	38.12	straight	151	 	0	0	0
23	83	110	814	0.96	1	12	1	0	 	1	4.50	39.08	obtuse right	139	 	0	0	0
24	102	114	854	3.36	0	13	1	0	 	1	0.00	42.43	straight	163	 	0	0	0
25	129	116	791	4.66	0	13	1	0	 	1	0.00	47.09	straight	176	 	0	0	0
26	145	114	793	2.72	0	14	1	0	 	1	0.00	49.82	straight	167	 	0	0	0
27	165	113	788	3.59	0	14	1	0	 	1	0.00	53.41	straight	176	 	0	0	0
28	171	113	756	0.96	1	14	1	0	 	1	0.50	54.37	straight	180	 	0	0	0
29	174	117	819	1.02	1	14	1	0	 	1	1.00	55.39	obtuse right	124	 	0	0	0
30	170	112	728	1.07	1	14	1	0	 	1	1.50	56.46	sharp	0	 	0	0	0
31	174	100	743	2.25	0	14	1	0	 	1	0.00	58.71	obtuse right	124	 	0	0	0
32	171	88	764	2.19	0	9	1	0	 	1	0.00	60.90	straight	153	 	0	0	0
33	175	78	756	1.77	0	9	1	0	 	1	0.00	62.67	obtuse right	145	 	0	0	0
34	182	64	764	2.76	0	9	1	0	 	1	0.00	65.43	straight	177	 	0	0	1
35	194	47	730	3.59	0	10	0	0	 	1	0.00	69.02	straight	172	 	0	0	1
36	206	35	730	2.95	0	5	0	0	 	1	0.00	71.97	straight	168	 	0	0	1
37	203	38	719	0.62	1	5	0	0	 	1	0.50	72.60	sharp	6	 	0	0	1
38	191	29	728	2.63	0	5	0	0	 	1	0.00	75.22	obtuse right	96	 	0	0	1
39	181	16	734	2.90	0	4	0	0	 	1	0.00	78.12	straight	161	 	0	0	1
40	181	16	745	0.05	1	4	0	0	 	1	0.50	78.16	d<1	-1	 	0	0	1
41	182	17	768	0.25	1	4	0	0	 	1	1.00	78.41	d<1	-1	 	0	0	1
42	193	32	625	3.20	0	5	0	0	 	1	0.00	81.61	obtuse right	144	D	0	0	1
43	191	65	743	5.73	0	10	0	0	 	2	0.00	5.73		0	 	0	0	1
44	175	121	762	10.25	0	14	1	0	 	2	0.00	15.97	straight	168	 	0	0	0
45	151	169	731	9.29	0	19	1	0	 	2	0.00	25.26	straight	169	 	0	0	0
46	114	201	710	8.54	0	23	0	0	 	2	0.00	33.81	straight	157	 	0	0	0
47	97	210	639	3.30	0	23	0	0	 	2	0.00	37.11	straight	166	 	0	0	0
48	98	209	636	0.17	1	23	0	0	 	2	0.50	37.28	d<1	-1	 	0	0	0
49	84	200	694	2.82	0	22	0	0	 	2	0.00	40.11	obtuse left	100	 	0	0	0
50	61	172	697	6.36	0	17	1	0	 	2	0.00	46.47	straight	161	 	0	1	0
51	39	137	735	7.24	0	16	0	0	 	2	0.00	53.71	straight	173	 	0	0	0
52	22	110	648	5.47	0	11	0	0	 	2	0.00	59.18	straight	180	 	0	0	0
53	10	84	605	4.99	0	6	0	0	 	2	0.00	64.16	straight	175	 	0	0	0
54	11	76	610	1.32	1	6	0	0	 	2	0.50	65.49	obtuse right	149	 	0	0	0
55	13	69	581	1.30	1	6	0	0	 	2	1.00	66.79	straight	169	 	1	0	0
56	15	69	607	0.43	1	6	0	0	 	2	1.50	67.22	d<1	-1	 	1	0	0
57	13	69	558	0.40	1	6	0	0	 	2	2.00	67.62	d<1	-1	 	1	0	0
58	12	68	574	0.31	1	6	0	0	 	2	2.50	67.93	d<1	-1	 	1	0	0
59	12	68	580	0.02	1	6	0	0	 	2	3.00	67.96	d<1	-1	 	1	0	0
60	12	68	573	0.02	1	6	0	0	 	2	3.50	67.98	d<1	-1	 	1	0	0
61	12	68	575	0.01	1	6	0	0	 	2	4.00	67.99	d<1	-1	 	1	0	0
62	12	69	533	0.26	1	6	0	1	 	2	4.50	68.25	d<1	-1	 	1	0	0
63	12	69	551	0.10	1	6	0	0	 	2	5.00	68.35	d<1	-1	I	1	0	0
64	12	69	554	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
65	11	69	542	0.06	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
66	12	70	530	0.12	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
67	11	68	547	0.32	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
68	10	67	514	0.32	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
69	9	66	518	0.18	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
70	9	66	514	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
71	9	68	477	0.33	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
72	9	68	471	0.08	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
73	10	68	475	0.09	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
74	10	68	476	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
75	10	68	489	0.06	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
76	10	68	475	0.09	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
77	10	67	477	0.12	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
78	9	65	526	0.41	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
79	9	67	522	0.30	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
80	9	68	472	0.21	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
81	9	68	463	0.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
82	9	69	450	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
83	9	69	424	0.09	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
84	9	69	420	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
85	9	69	429	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
86	8	69	417	0.06	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
87	9	69	433	0.09	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
88	9	68	442	0.04	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
89	9	68	455	0.09	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
90	8	69	432	0.16	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
91	9	69	440	0.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
92	9	68	447	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
93	9	68	446	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
94	9	68	439	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
95	9	69	428	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
96	8	68	428	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
97	9	68	464	0.16	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
98	12	68	541	0.42	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
99	12	68	532	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
100	10	68	489	0.34	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
101	9	65	526	0.53	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
102	8	61	577	0.71	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
103	8	60	603	0.12	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
104	8	62	586	0.25	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
105	8	62	570	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
106	10	64	548	0.41	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
107	11	63	569	0.22	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
108	18	60	628	1.27	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
109	22	62	637	0.89	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
110	25	55	653	1.25	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
111	43	41	685	3.99	0	1	0	0	 	3	0.00	3.99		0	 	1	0	0
112	54	36	715	2.20	0	2	0	0	 	3	0.00	6.19	straight	170	 	1	0	0
113	53	37	744	0.28	1	2	0	0	 	3	0.50	6.47	d<1	-1	 	1	0	0
114	53	37	790	0.07	1	2	0	0	 	3	1.00	6.55	d<1	-1	 	1	0	0
115	54	37	777	0.09	1	2	0	0	 	3	1.50	6.64	d<1	-1	 	1	0	0
116	53	37	831	0.25	1	2	0	0	 	3	2.00	6.89	d<1	-1	 	1	0	0
117	54	35	835	0.46	1	2	0	0	 	3	2.50	7.35	d<1	-1	 	1	0	0
118	46	41	785	1.78	0	1	0	0	 	3	0.00	9.12	sharp	14	S	1	0	0
119	41	45	702	1.14	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
120	40	46	682	0.20	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
121	40	46	683	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
122	40	46	686	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
123	40	46	684	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
124	39	47	644	0.29	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
125	40	49	609	0.43	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
126	39	51	602	0.32	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
127	39	55	640	0.69	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
128	39	53	624	0.34	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
129	41	52	635	0.31	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
130	41	52	636	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
131	41	52	634	0.00	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
132	40	52	621	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
133	41	47	661	0.80	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
134	46	42	655	1.29	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
135	48	41	689	0.30	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
136	49	41	719	0.29	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
137	50	41	743	0.09	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
138	51	41	772	0.24	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
139	46	43	691	0.95	1	2	0	0	 	0	0.00	0.00		0	 	1	0	0
140	38	46	638	1.42	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
141	28	44	632	1.88	0	6	0	0	 	4	0.00	1.88		0	 	1	0	0
142	12	60	620	3.95	0	6	0	0	 	4	0.00	5.83	obtuse left	126	 	1	0	0
143	6	72	419	2.31	0	6	0	0	 	4	0.00	8.14	straight	161	 	1	0	0
144	5	76	425	0.64	1	6	0	0	 	4	0.50	8.79	straight	165	 	0	0	0
145	8	76	474	0.54	1	6	0	0	 	4	1.00	9.33	obtuse left	84	 	0	0	0
146	10	84	534	1.49	1	6	0	0	 	4	1.50	10.82	obtuse right	111	 	0	0	0
147	13	88	703	0.84	1	11	0	0	 	4	2.00	11.66	straight	156	 	0	0	0
148	9	87	636	0.77	1	6	0	0	 	4	2.50	12.43	sharp	30	 	0	0	0
149	8	88	640	0.35	1	6	0	0	 	4	3.00	12.78	d<1	-1	 	0	0	0
150	8	86	599	0.40	1	6	0	0	 	4	3.50	13.17	d<1	-1	 	0	0	0
151	13	83	577	1.03	1	6	0	0	 	4	4.00	14.21	obtuse right	137	 	0	0	0
152	13	76	569	1.17	1	6	0	0	 	4	4.50	15.37	obtuse left	122	 	0	0	0
153	13	75	562	0.16	1	6	0	0	 	4	5.00	15.53	d<1	-1	I	0	0	0
154	13	74	566	0.10	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
155	12	74	571	0.05	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
156	12	74	557	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
157	12	75	550	0.09	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
158	13	76	556	0.16	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
159	12	75	555	0.12	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
160	13	75	558	0.03	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
161	13	75	562	0.02	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
162	13	75	564	0.01	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
163	13	75	563	0.04	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
164	13	75	562	0.02	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
165	12	75	542	0.12	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
166	13	77	558	0.36	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
167	13	78	559	0.18	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
168	15	81	591	0.54	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
169	15	82	598	0.09	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
170	15	82	593	0.01	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
171	15	79	594	0.50	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
172	13	72	577	1.12	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
173	12	71	576	0.35	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
174	12	70	607	0.23	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
175	11	70	595	0.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
176	11	70	578	0.04	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
177	11	69	588	0.04	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
178	11	69	591	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
179	11	69	587	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
180	11	69	587	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
181	11	69	579	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
182	11	69	584	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
183	12	69	567	0.06	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
184	11	69	572	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
185	11	69	569	0.08	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
186	11	68	573	0.04	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
187	11	69	569	0.14	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
188	12	69	576	0.08	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
189	12	69	573	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
190	12	69	569	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
191	12	69	567	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
192	12	69	575	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
193	12	70	578	0.13	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
194	14	69	598	0.23	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
195	14	69	595	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
196	14	69	596	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
197	14	69	596	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
198	14	69	594	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
199	13	70	570	0.14	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
200	11	67	559	0.62	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
201	9	61	553	1.04	1	6	0	1	 	0	0.00	0.00		0	 	1	0	0
202	9	60	530	0.21	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
203	9	59	540	0.10	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
204	9	58	555	0.24	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
205	9	55	546	0.49	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
206	10	52	574	0.66	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
207	15	39	622	2.30	0	1	0	0	 	5	0.00	2.30		0	 	1	0	0
208	18	26	586	2.34	0	1	0	0	 	5	0.00	4.65	straight	173	 	1	0	0
209	16	25	590	0.31	1	1	0	0	 	5	0.50	4.95	d<1	-1	 	1	0	0
210	16	24	641	0.16	1	1	0	0	 	5	1.00	5.11	d<1	-1	 	1	0	0
211	21	25	652	0.97	1	1	0	0	 	5	1.50	6.08	obtuse right	77	 	1	0	0
212	29	23	682	1.43	1	1	0	0	 	5	2.00	7.51	straight	164	 	1	0	0
213	45	19	680	2.81	0	1	0	0	 	5	0.00	10.32	straight	176	 	1	0	0
214	52	17	658	1.18	1	2	0	0	 	5	0.50	11.50	straight	177	 	1	0	0
215	53	20	664	0.58	1	2	0	0	 	5	1.00	12.09	obtuse right	107	 	1	0	0
216	53	21	671	0.20	1	2	0	0	 	5	1.50	12.29	d<1	-1	 	1	0	0
217	53	22	678	0.28	1	2	0	0	 	5	2.00	12.56	d<1	-1	 	1	0	0
218	52	23	696	0.20	1	2	0	0	 	5	2.50	12.77	d<1	-1	 	1	0	0
219	46	26	650	1.20	1	1	0	0	 	5	3.00	13.96	straight	163	 	1	0	0
220	40	32	612	1.53	0	1	0	0	 	5	0.00	15.49	straight	159	 	1	0	0
221	36	37	603	1.03	1	1	0	0	 	5	0.50	16.52	straight	176	 	1	0	0
222	26	48	597	2.63	0	6	0	0	 	5	0.00	19.15	straight	176	S	1	0	0
223	13	56	598	2.68	0	6	0	0	 	6	0.00	2.68		0	 	1	0	0
224	9	67	637	2.02	0	6	0	0	 	6	0.00	4.70	obtuse left	140	 	1	0	0
225	8	69	564	0.47	1	6	0	0	 	6	0.50	5.17	d<1	-1	 	1	0	0
226	7	70	563	0.19	1	6	0	0	 	6	1.00	5.36	d<1	-1	 	1	0	0
227	7	70	547	0.06	1	6	0	0	 	6	1.50	5.42	d<1	-1	 	1	0	0
228	7	70	537	0.04	1	6	0	0	 	6	2.00	5.46	d<1	-1	 	1	0	0
229	7	70	543	0.03	1	6	0	0	 	6	2.50	5.49	d<1	-1	 	1	0	0
230	8	70	521	0.08	1	6	0	0	 	6	3.00	5.57	d<1	-1	 	1	0	0
231	11	70	534	0.61	1	6	0	0	 	6	3.50	6.18	straight	157	S	1	0	0
232	12	67	506	0.60	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
233	11	67	483	0.11	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
234	11	66	481	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
235	11	67	489	0.07	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
236	11	67	480	0.06	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
237	11	67	503	0.14	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
238	12	67	505	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
239	11	67	501	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
240	11	67	498	0.04	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
241	12	67	504	0.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
242	12	67	506	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
243	12	67	499	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
244	12	67	506	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
245	12	67	503	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
246	11	67	479	0.15	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
247	12	67	511	0.16	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
248	11	68	511	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
249	11	68	499	0.05	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
250	11	68	503	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
251	11	68	506	0.03	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
252	11	68	507	0.02	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
253	11	68	505	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
254	11	68	506	0.01	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
255	11	67	473	0.18	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
256	12	65	523	0.42	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
257	11	66	477	0.28	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
258	10	68	485	0.45	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
259	10	71	538	0.48	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
260	10	72	571	0.28	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
261	11	73	637	0.21	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
262	11	75	674	0.29	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
263	9	77	671	0.51	1	6	0	0	 	0	0.00	0.00		0	 	0	0	0
264	12	74	599	0.77	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
265	16	67	591	1.38	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
266	16	59	590	1.36	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
267	15	55	583	0.73	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
268	16	53	564	0.45	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
269	15	51	581	0.37	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
270	16	48	585	0.64	1	6	0	0	 	0	0.00	0.00		0	 	1	0	0
271	17	42	600	1.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
272	19	37	597	0.99	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
273	19	37	589	0.07	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
274	19	37	577	0.10	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
275	19	37	573	0.05	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
276	19	36	573	0.03	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
277	19	36	575	0.05	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
278	19	36	573	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
279	19	36	572	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
280	19	36	571	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
281	19	36	568	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
282	19	36	568	0.00	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
283	19	36	568	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
284	19	36	571	0.00	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
285	19	36	569	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
286	20	36	576	0.16	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
287	22	33	580	0.64	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
288	26	28	591	1.00	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
289	24	27	570	0.29	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
290	25	27	562	0.11	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
291	25	27	566	0.00	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
292	25	27	571	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
293	25	27	570	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
294	25	27	570	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
295	25	27	575	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
296	25	27	571	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
297	25	27	567	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
298	25	27	562	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
299	25	27	561	0.02	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
300	25	27	563	0.01	1	1	0	0	 	0	0.00	0.00		0	 	1	0	0
